epoch,train_loss,val_loss
1,0.2453637272119522,0.10536125302314758
2,0.14291447401046753,0.05629933252930641
3,0.08018433302640915,0.04314543679356575
4,0.04174374043941498,0.04142891243100166
5,0.021642735227942467,0.04227757826447487
6,0.013164435513317585,0.042701151221990585
7,0.01130939181894064,0.04244256019592285
8,0.010153639130294323,0.04207427799701691
9,0.00939232762902975,0.04171038046479225
10,0.005455641075968742,0.04148367419838905
