epoch,train_loss,val_loss
1,0.18697552382946014,0.08393076807260513
2,0.0991688072681427,0.037095461040735245
3,0.04810439050197601,0.01833120919764042
4,0.02456110715866089,0.010632004588842392
5,0.011574949137866497,0.00703500397503376
6,0.009144001640379429,0.005115826148539782
7,0.006000920664519072,0.004103308543562889
8,0.005740745458751917,0.0035257504787296057
9,0.004195947665721178,0.0032821951899677515
10,0.0035484523978084326,0.003038568189367652
