analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.02800276041789511,1.2516365340234354,0.7867900848412505,1401.4431280473202,194.10172964481626,1419.5653076472342,87.19799367156217,1527.4272811081694,215.92934856628048
