batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,reference_file,reference_mode,fit_space,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,complex_mse,complex_real_mse,complex_imag_mse,residual_l2,success,center_1,center_2,center_3,gamma_1,gamma_2,gamma_3,strength_1,strength_2,strength_3
group2_raw_reference__1200,group2_raw_reference,lei 1-1200-a,organoid,类器官1 ZX Cell 1,none,1200,,none,complex,类器官1 ZX Cell 1__1200,266,19.785621365532073,0.10841116952069184,1.5907791514952365,0.0,0.03826264187407164,1.8950357319123847,0.6454639762205787,1.7435113171190928,0.48855311487154507,1.2549582022475478,1.0038024666178325,True,1287.8816049879506,1412.9624349226765,1318.8191759763752,17.708875399177103,102.23259844447374,38.44456732430233,0.6556905282695842,2.446349877089544,1.0894567303363467
group2_raw_reference__1200,group2_raw_reference,lei 1-1200-b,organoid,类器官1 ZX Cell 1,none,1200,,none,complex,类器官1 ZX Cell 1__1200,266,9.391053661011924,0.10841116952069184,1.5907791514952365,0.0,0.018364534898869724,0.6070766872161029,0.25690987012044886,1.0659061398256318,0.4730186531933631,0.5928874866322685,0.4289515044728982,True,1290.8819736938754,1335.85644775566,1513.462667378847,26.118269728201167,60.65922122930638,212.89456032959828,4.328482872042809,6.750652433881696,17.90229788843533
group2_raw_reference__1200,group2_raw_reference,lei 1-1200-e,organoid,类器官1 ZX Cell 1,none,1200,,none,complex,类器官1 ZX Cell 1__1200,266,10.631616321946522,0.10841116952069184,1.5907791514952365,0.0,0.027381104480743962,1.252797182941819,0.6172547076243537,1.9526718890155852,0.44946061829364836,1.5032112707219367,0.9276162834330209,True,1625.5658054601352,1509.8770402633659,1749.9999999692857,90.95617424214834,86.29116814455047,105.90540318461237,7.093428044807699,5.956894018566263,9.746840968346476
