sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,fit_space,complex_mse,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
lei 1-1200-a,15,0.0719265801210602,0.9337861566188778,0.0867458440074196,1.1575543695754746,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,2.962512306567585,0.0051556247390076,1.5046339439599632,0.9086478385022956,0.1,0.2188010133902515,2.793278466714282,1284.6607282647765,1332.2220772451308,1486.187581091377
lei 1-1200-b,12,0.0788491842155233,0.4357734403737557,0.0852477768799302,0.5309125402798963,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,1.1674693573073511,0.0037403735803694,0.5673925980316044,0.3346996628013117,0.1,0.2188010133902515,2.793278466714282,1287.245693648494,1334.689550701714,1488.1210599063602
lei 1-1200-e,11,0.060748332997691,0.3271539457511305,0.0680061130585302,0.4389871991814045,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,0.9836921469415484,0.0051459832153743,0.4525126687299073,0.2296534075320058,0.1095075217814559,0.2188010133902515,2.793278466714282,1284.901616681879,1324.533377334944,1476.3469494653514
