analysis_group,class_label,specimen_name,tune_wavenumber,center_param,mean,std,cv,boundary_hit_rate,min,max,n_samples
类器官1 ZX Cell 1__1200,organoid,类器官1 ZX Cell 1,1200,center_2,915.0863988275836,45.2811471465385,0.04948292008771307,0.0,881.4474979368626,979.095802552301,3
