analysis_group,class_label,specimen_name,tune_wavenumber,n_samples,amp_mse_mean,phase_circular_mse_mean,wt_1_mean,wt_1_std,wt_1_cv,wt_2_mean,wt_2_std,wt_2_cv,wt_3_mean,wt_3_std,wt_3_cv,gap_1_mean,gap_1_std,gap_1_cv,gap_2_mean,gap_2_std,gap_2_cv,gap_3_mean,gap_3_std,gap_3_cv,gamma_1_mean,gamma_1_std,gamma_1_cv,gamma_2_mean,gamma_2_std,gamma_2_cv,gamma_3_mean,gamma_3_std,gamma_3_cv,eps_inf_mean,eps_inf_std,eps_inf_cv,gain_mean,gain_std,gain_cv,phase_shift_mean,phase_shift_std,phase_shift_cv
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,2,0.05159573392481388,3.060394064833461,1292.8489469553633,0.01075006277983448,8.31501839798651e-06,1340.1787543782325,0.0012383288834598716,9.240027715744132e-07,1491.8251579241512,0.00031188904085865943,2.0906541172060469e-07,81.42711986088159,0.0001280585761378461,1.5726772154155483e-06,81.4270669380968,1.3857325058097558e-05,1.7018082042584795e-07,81.42693572054516,1.8952543669570332e-05,2.3275521176785225e-07,20.640267387461027,7.87988979560339e-05,3.817726603955092e-06,67.44977380376568,8.415226830038591e-06,1.2476286211535296e-07,299.99696793010753,1.3957458122604294e-07,4.6525330633977644e-10,0.10020506303177856,1.186845760559255e-11,1.1844168410344498e-10,0.19042952838488206,8.195063239124778e-10,4.303462219480638e-09,0.07066510525285352,8.219226632633081e-08,1.1631236435719508e-06
人扁桃体_14_PD1_1.500__1280,tonsil,人扁桃体_14_PD1_1.500,1280,3,0.024282111635135096,3.5597292095704662,1053.6704269631,139.24695832722736,0.1321541867007171,1166.4779256609202,104.57517068112794,0.08965036404009079,990.2485613161813,308.8938553652434,0.3119356769895834,79.4829068073975,14.243288883772431,0.1791993958712996,211.5732722229699,92.54311514671478,0.4374045651891827,177.73331650865404,89.95715963434819,0.5061356047159943,127.7017849795995,55.813463254144104,0.43706094835471376,36.27277454624939,8.861166687254856,0.24429249749046775,201.2029136023365,46.6571127728929,0.2318908406206707,9.17871641861513,6.714242290668935,0.7315012227349057,0.17670600308938633,0.05524514453698106,0.3126387357799501,0.6085392162054449,1.457417224944325,2.394943763990484
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,2,0.04074030890481278,4.1070461043200925,945.44264541409,11.553081459890905,0.012219759195131956,1287.7684379175796,1.424592186074051,0.0011062487199691455,1385.534359444819,1.7134561837665387,0.0012366753462835455,81.42005833910147,0.0014484413369757476,1.7789735924350788e-05,78.69396635281424,0.050487344419060776,0.0006415656339685768,81.42501146668317,0.002892186552948317,3.551963334726115e-05,299.9969662185358,7.308256044780137e-08,2.4361099835965515e-10,38.23891154496572,0.4956785919500106,0.012962675238219265,210.20239054888458,16.440832698736543,0.07821429934751825,0.10020506293248327,9.224338654023637e-11,9.205460745723786e-10,0.19042937583871372,5.276258319142357e-09,2.7707164500394614e-08,0.07066461278857528,7.071318686158179e-08,1.0006872473253246e-06
