sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
lei 1-1200-a,15,0.0719265801210602,0.9337861566188778,0.0867458440074196,1.1575543695754746,类器官1 ZX Cell 1__1200,0.0051568730675848,4.070582532037105,2.0769332858578524,0.1000000000005291,0.2188520953336328,3.141592652568133,1284.6850507225502,1332.467723119713,1486.895147058773
lei 1-1200-b,12,0.0788491842155233,0.4357734403737557,0.0852477768799302,0.5309125402798963,类器官1 ZX Cell 1__1200,0.0037418432965735,2.8153358801496915,1.4135624873373134,0.1000000000001426,0.2188520953336328,3.141592652568133,1287.287961625864,1334.9727047919987,1488.6705384436152
lei 1-1200-e,11,0.060748332997691,0.3271539457511305,0.0680061130585302,0.4389871991814045,类器官1 ZX Cell 1__1200,0.0051456148574772,2.0131171413923843,0.2529992756763292,0.1000468782622555,0.2188520953336328,3.141592652568133,1284.8815362780883,1324.3387144753765,1476.342287988694
