analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.002165787919187798,0.7288951098507521,0.3353385557615218,731.474945432486,35.9269710378631,957.9418872321975,16.74685972110678,1495.0299084944727,85.50603993195723
