analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.004681192598294489,0.8402875517886348,0.48998234111286226,1285.558975061306,1.3497524064930726,1330.1772263469893,4.4694335354845895,1482.3875125638936,5.250812764135536
