batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,reference_file,reference_mode,fit_space,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,phase_calibration_w0,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,complex_mse,complex_real_mse,complex_imag_mse,residual_l2,success,center_1,center_2,center_3,gamma_1,gamma_2,gamma_3,strength_1,strength_2,strength_3
group2_raw_reference__1280,group2_raw_reference,TA-1280-a,organoid,TA0038190758_PD1_1.500,PD1,1280,,none,complex,offset,-0.34895295915859087,0.0,1504.0,TA0038190758_PD1_1.500__1280,266,0.10000000000000002,0.12058429518413591,3.0197431899993346,0.0,0.010131103310885573,0.1409516294990776,0.10917534020378489,0.5091548138070902,0.38856150845877796,0.12059330534831211,0.13443655470074253,True,764.7517667172374,970.7291346522429,1337.9759409224152,14.626343961865002,136.59791438788812,195.77543254925325,0.26292453525174203,19.99999823575222,8.203782377469135
group2_raw_reference__1280,group2_raw_reference,TA-1280-b,organoid,TA0038190758_PD1_1.500,PD1,1280,,none,complex,offset,-0.34895295915859087,0.0,1504.0,TA0038190758_PD1_1.500__1280,266,0.10000000000000002,0.12058429518413591,3.0197431899993346,0.0,0.009617107916863392,0.13813633399780303,0.10794207297041324,0.4845722213515827,0.3420027065995369,0.14256951475204574,0.13355631928610237,True,763.2869056614959,969.0527111263053,1335.8083735424602,13.558070157777646,142.7594526010233,180.74532943879925,0.24218252642208815,19.99999999888442,7.441040249404514
group2_raw_reference__1280,group2_raw_reference,bian-1280-b,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,complex,offset,-0.34895295915859087,0.0,1504.0,人扁桃体_14_PD1_1.500__1280,266,0.10000000000007991,0.12058429518413591,3.0197431899993346,0.0,0.011160826853506587,2.204847722554221,0.13388183523961156,1.7671718974184432,0.6138513882708716,1.1533205091475713,0.5770562691774753,True,1341.346943794956,947.3996279728897,1554.7779977640596,130.07434241357208,160.46723413821638,132.92056996161187,2.8074641635387403,19.99986699935683,3.1164631222670147
group2_raw_reference__1280,group2_raw_reference,bian-1280-c,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,complex,offset,-0.34895295915859087,0.0,1504.0,人扁桃体_14_PD1_1.500__1280,266,12.433548406344105,0.12058429518413591,3.0197431899993346,0.0,0.01834997537588319,0.6530375791970818,0.1983357550147967,0.7317642795788526,0.36163175866614033,0.37013252091271226,0.44006734809341325,True,1020.2689319359569,1097.5319807050885,1534.5890422821012,69.14200072819084,95.14426118357115,299.99999999999994,4.176921783960558,2.152735108404083,7.833997616509328
group2_raw_reference__1280,group2_raw_reference,bian-1280-d,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,complex,offset,-0.34895295915859087,0.0,1504.0,人扁桃体_14_PD1_1.500__1280,266,0.10000000000000002,0.12058429518413591,3.0197431899993346,0.0,0.010445094112201897,0.22695539520794525,0.10783278513323925,0.5079439596765609,0.31546153073288163,0.1924824289436792,0.16877998351705556,True,766.8659025504411,978.4089120195833,1345.389213159963,13.83854038595517,128.1663278055314,200.99041716953633,0.23867635160668174,19.999999999999996,9.406908735292026
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-a,organoid,类器官2 ZX Cell 2,none,1280,,none,complex,offset,-0.34895295915859087,0.0,1504.0,类器官2 ZX Cell 2__1280,266,0.10000000000000002,0.12058429518413591,3.0197431899993346,0.0,0.0027132540951301056,0.7859302202579413,0.16540767478709173,0.6090801829609037,0.36431130843969434,0.24476887452120946,0.43129876466887235,True,1078.4453218498506,1279.6007313393197,1327.4778208404657,299.99999999999955,31.333808494157452,70.53137397709031,19.999999999999996,3.4550095049332894,4.47125520606386
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-b,organoid,类器官2 ZX Cell 2,none,1280,,none,complex,offset,-0.34895295915859087,0.0,1504.0,类器官2 ZX Cell 2__1280,266,0.10000000000000002,0.12058429518413591,3.0197431899993346,0.0,0.004256983340182662,1.577494497612445,0.25247979326235626,1.3874241943349621,0.779385747381604,0.6080384469533577,0.4851794515753888,True,716.5345775727446,1107.2563527155069,1333.9381862689168,187.5482266948005,116.37804830253488,139.07964342179096,4.866176869207664e-33,6.422151070357836,19.999999999999996
