sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,fit_space,complex_mse,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
lei 1-1200-a,15,0.0719265801210602,0.9337861566188778,0.0867458440074196,1.1575543695754746,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,2.961498978760225,0.0051539513320193,1.503618118676038,0.9071360152330024,0.1,0.2185504369388329,2.791976722479216,1284.6051199193157,1331.622233178571,1484.280745070674
lei 1-1200-b,12,0.0788491842155233,0.4357734403737557,0.0852477768799302,0.5309125402798963,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,1.1679809821006844,0.0037406299693176,0.5657245218965118,0.3338593399096761,0.1,0.2185504369388329,2.791976722479216,1287.1033537248145,1333.745387514993,1486.4291613085222
lei 1-1200-e,11,0.060748332997691,0.3271539457511305,0.0680061130585302,0.4389871991814045,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,0.9830357327850652,0.0051489964935464,0.4515200147933547,0.2289516681959082,0.1003038263723332,0.2185504369388329,2.791976722479216,1284.9684515397882,1325.164058347404,1476.4526313124843
