analysis_group,class_label,specimen_name,tune_wavenumber,center_param,mean,std,cv,boundary_hit_rate,min,max,n_samples
类器官1 ZX Cell 1__1200,organoid,类器官1 ZX Cell 1,1200,center_1,1285.5589750613062,1.102068225000511,0.0008572677305200676,0.0,1284.6051199193157,1287.1033537248145,3
类器官1 ZX Cell 1__1200,organoid,类器官1 ZX Cell 1,1200,center_2,1330.1772263469893,3.649277200407027,0.002743451871017882,0.0,1325.164058347404,1333.745387514993,3
类器官1 ZX Cell 1__1200,organoid,类器官1 ZX Cell 1,1200,center_3,1482.3875125638933,4.287270669008329,0.002892138953324823,0.0,1476.4526313124843,1486.4291613085222,3
