analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.004680660511583804,0.8415130702404916,0.49100030294520436,1285.6026795317164,1.4279805139851276,1330.481668427263,5.297049320513969,1483.5518634876962,6.3140854154844215
