analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.04076371033321193,1.6785169557163873,0.9636204516971011,1131.1720530619943,254.14126123100397,1116.2170554223949,370.29216943352304,1500.101582307964,341.99795650202174
