batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,reference_file,reference_mode,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,residual_l2,success,center_1,center_2,center_3,gamma_1,gamma_2,gamma_3,strength_1,strength_2,strength_3
group2_raw_reference__1280,group2_raw_reference,lei 1-1200-a,organoid,TA0038190758_PD1_1.500,PD1,1280,D:\undergra\na_nn\snom光谱1\2026-08-06 113047 PH PSP gan-ikzf-bg.txt,fixed_multiplicative_layer,TA0038190758_PD1_1.500__1280,266,0.10000000000157148,0.7203695228810438,3.141592651269968,0.0,0.02032481918844438,3.8309946670147084,0.5806053388210173,2.2042478097107363,True,1280.6344707022636,1309.5841741808804,1485.6491905695766,13.087268600724443,27.834149916504366,5.000000000377412,19.999999998211727,15.56800927851277,0.17471160110379927
group2_raw_reference__1280,group2_raw_reference,lei 1-1200-b,organoid,TA0038190758_PD1_1.500,PD1,1280,D:\undergra\na_nn\snom光谱1\2026-08-06 113047 PH PSP gan-ikzf-bg.txt,fixed_multiplicative_layer,TA0038190758_PD1_1.500__1280,266,0.10000000000705117,0.7203695228810438,3.141592651269968,0.0,0.015198582476634907,5.542465688200003,0.44377495315711274,3.234089525466881,True,1283.6747729975705,1306.7659476932388,1358.2005238303348,10.808294931048756,20.71349544696499,42.891247290382104,19.99999999999,19.999999999858048,15.821027364726294
group2_raw_reference__1280,group2_raw_reference,lei 1-1200-e,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,D:\undergra\na_nn\snom光谱1\2026-08-06 113047 PH PSP gan-ikzf-bg.txt,fixed_multiplicative_layer,人扁桃体_14_PD1_1.500__1280,266,0.10000000000000006,0.7203695228810438,3.141592651269968,0.0,0.016575436732714936,5.133377045024282,0.3675101806813243,3.276050646257204,True,1282.4353899005866,1305.8581359415812,1362.0337937463073,11.362290375951872,21.183079040359004,48.13085845269932,19.999999999984535,17.76622694999222,15.046682310430093
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-a,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,D:\undergra\na_nn\snom光谱1\2026-08-06 113047 PH PSP gan-ikzf-bg.txt,fixed_multiplicative_layer,人扁桃体_14_PD1_1.500__1280,266,0.10000000000147681,0.7203695228810438,3.141592651269968,0.0,0.0024597568284088905,1.5699034669295846,0.0692694281422862,1.3433861143019479,True,690.0000000508458,1276.5674111412293,1310.19007458744,299.9999999756242,20.390003917333964,46.82660036924996,19.999999986345586,5.814598783634029,4.404606586929055
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-b,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,D:\undergra\na_nn\snom光谱1\2026-08-06 113047 PH PSP gan-ikzf-bg.txt,fixed_multiplicative_layer,人扁桃体_14_PD1_1.500__1280,266,0.10000000000005307,0.7203695228810438,3.141592651269968,0.0,0.0032430650555696524,1.511679840361837,0.08459757646345499,0.7981460024754643,True,690.0000000068106,1274.948599880376,1304.6379991831286,299.99999999611936,19.459452210665535,36.34971262227883,19.999999994575347,6.987925826640231,3.717543228043722
group2_raw_reference__1280,group2_raw_reference,bian-1280-c,organoid,类器官2 ZX Cell 2,none,1280,D:\undergra\na_nn\snom光谱1\2026-08-06 113047 PH PSP gan-ikzf-bg.txt,fixed_multiplicative_layer,类器官2 ZX Cell 2__1280,266,0.10000000000028762,0.7203695228810438,3.141592651269968,0.0,0.00728433465780939,3.8575589432042356,0.048145788479457705,1.9765208438048707,True,690.0000000001942,898.9627534370201,1307.4547921375524,299.9999999999305,296.13739037596866,152.30305924481465,17.741429825312878,18.053510706516576,19.999999999995712
group2_raw_reference__1280,group2_raw_reference,bian-1280-d,organoid,类器官2 ZX Cell 2,none,1280,D:\undergra\na_nn\snom光谱1\2026-08-06 113047 PH PSP gan-ikzf-bg.txt,fixed_multiplicative_layer,类器官2 ZX Cell 2__1280,266,0.10000000000000019,0.7203695228810438,3.141592651269968,0.0,0.005571520271358812,1.1137019428463615,0.04631777025101145,1.1396160401760669,True,864.4101515610676,1003.0881939402311,1307.9658134904487,299.99999999999994,116.18052802939437,154.20385954439504,19.999999999999996,0.7742083855464161,18.208771167551163
