analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
TA0038190758_PD1_1.500__1280,2,0.0012220048052787387,0.3002795820077525,0.1674757360281371,752.6763984535519,1.0139752768687011,947.770792704312,1.1208255117406805,1441.289506740799,8.378628329014271
人扁桃体_14_PD1_1.500__1280,3,0.0032323890574455926,1.0478651466183757,0.4325868460437911,732.9496871753939,37.19970941283755,962.6282457123824,18.244263192999263,1501.8497034979027,106.46890638702212
类器官2 ZX Cell 2__1280,2,0.002301679211013796,1.1450036801130818,0.48225544460275427,942.5224706786447,15.188795177550084,1280.7076786322755,1.8917558935348726,1377.9725665987708,1.044652976324082
