batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,reference_file,reference_mode,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,residual_l2,success,center_1,center_2,center_3,gamma_1,gamma_2,gamma_3,strength_1,strength_2,strength_3
group2_raw_reference__1280,group2_raw_reference,TA-1280-a,organoid,TA0038190758_PD1_1.500,PD1,1280,,none,TA0038190758_PD1_1.500__1280,266,0.24384751176982206,0.17806377423211342,-3.1415924947947644,0.0,0.0011920769992653625,0.38308609526303433,0.034111244917728725,0.20917598386460862,True,752.8666446874298,950.1291031700936,1456.3065503904331,48.14947881244138,154.89529249683244,299.9999999999311,0.17992612982097853,2.7262744427123544,1.4235947072110806
group2_raw_reference__1280,group2_raw_reference,TA-1280-b,organoid,TA0038190758_PD1_1.500,PD1,1280,,none,TA0038190758_PD1_1.500__1280,266,0.10242171630990608,0.17806377423211342,-3.1415924947947644,0.0,0.0012440633642479021,0.3983089091978034,0.038671117462882786,0.21848944046373828,True,751.2456013352311,947.1557286967671,1439.5180717189073,48.87478364988251,156.45498239716596,299.99999999999994,0.35950479031255395,5.063021245572757,2.5933566615075136
group2_raw_reference__1280,group2_raw_reference,bian-1280-b,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,人扁桃体_14_PD1_1.500__1280,266,3.9058718348224786,0.17806377423211342,-3.1415924947947644,0.0,0.006060354909711312,2.021895152262032,0.03025844861118137,1.0368141167578535,True,690.0000000001552,979.4331929656057,1609.152041286436,96.13543185734886,135.73965802944588,299.9999999999378,0.5241913180319994,2.342582064959939,1.6547750781257076
group2_raw_reference__1280,group2_raw_reference,bian-1280-c,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,人扁桃体_14_PD1_1.500__1280,266,0.2675280964120492,0.17806377423211342,-3.1415924947947644,0.0,0.0022209177042480186,1.7397865899684783,0.027403271513487377,0.8835947888016027,True,754.7006496493523,953.0804875911709,1454.510998883456,46.99318664651725,141.57226872075603,299.99999999999994,0.18808959461473576,3.071145380393798,1.901745161706392
group2_raw_reference__1280,group2_raw_reference,bian-1280-d,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,人扁桃体_14_PD1_1.500__1280,266,0.10000000000002843,0.17806377423211342,-3.1415924947947644,0.0,0.0014714444011503602,0.40764237812467713,0.027336864757438604,0.2174895784523323,True,753.0917282278903,951.2268542891532,1433.3467610721534,51.453276564609546,152.88917604659738,299.99999999999767,1.4250180021669943,19.999999999998774,11.415671510776813
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-a,organoid,类器官2 ZX Cell 2,none,1280,,none,类器官2 ZX Cell 2__1280,266,0.10000000000001502,0.17806377423211342,-3.1415924947947644,0.0,0.0018368874312685859,0.7627033304335955,0.045414450676588065,0.40856532965924347,True,927.923197350841,1282.2947291529551,1381.4028415958546,299.99999999988097,36.88197841101921,225.00755893199124,19.99999999999128,3.370906710174044,13.089744544243167
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-b,organoid,类器官2 ZX Cell 2,none,1280,,none,类器官2 ZX Cell 2__1280,266,0.10000000000050727,0.17806377423211342,-3.1415924947947644,0.0,0.0027376139161962173,1.0013620853168648,0.05492563153399525,0.5309155376735716,True,950.8315781502218,1279.3694009599778,1377.9121675783333,299.99999999985,37.84844095020803,195.27016321865605,19.99999991349667,4.801153835825999,11.349733958934094
