batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,reference_file,reference_mode,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,residual_l2,success,center_1,center_2,center_3,gamma_1,gamma_2,gamma_3,strength_1,strength_2,strength_3
group2_raw_reference__1200,group2_raw_reference,lei 1-1200-a,organoid,类器官1 ZX Cell 1,none,1200,,none,类器官1 ZX Cell 1__1200,266,0.1000000000005291,0.21885209533363284,3.1415926525681335,0.0,0.005156873067584816,4.070582532037105,0.14604667846863692,2.0769332858578524,True,1284.6850507225502,1332.467723119713,1486.8951470587733,21.6967791449629,68.18754744848984,299.99999999985,2.817418176623646,4.9136029245457165,19.999999999975657
group2_raw_reference__1200,group2_raw_reference,lei 1-1200-b,organoid,类器官1 ZX Cell 1,none,1200,,none,类器官1 ZX Cell 1__1200,266,0.10000000000014266,0.21885209533363284,3.1415926525681335,0.0,0.0037418432965735954,2.8153358801496915,0.1058024597435426,1.4135624873373134,True,1287.287961625864,1334.9727047919987,1488.6705384436152,20.480751359398933,69.68112423795294,299.99999999986727,1.9511028616509851,4.43669473843635,19.999893251551985
group2_raw_reference__1200,group2_raw_reference,lei 1-1200-e,organoid,类器官1 ZX Cell 1,none,1200,,none,类器官1 ZX Cell 1__1200,266,0.10004687826225558,0.21885209533363284,3.1415926525681335,0.0,0.005145614857477249,2.0131171413923843,0.1158435746436179,0.25299927567632924,True,1284.8815362780883,1324.3387144753763,1476.342287988694,18.04076163148677,54.57404697383694,299.99999997790053,0.4065797561261251,0.7401087753617663,4.876190238991795
