analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.00468144374054522,2.9663451845263933,1.247831682957165,1285.618182875501,1.4494041706015333,1330.5930474623626,5.559338461426969,1483.9693244970276,6.664590615103994
