batch,sample_id,analysis_group,class_label,original_class_label,specimen_name,marker,tune_wavenumber,n_points,initial_source,initial_loss,amp_mse,phase_circular_mse,wt_1,wt_2,wt_3,gap_1,gap_2,gap_3,gamma_1,gamma_2,gamma_3,eps_inf,gain,phase_shift
group2_raw_reference__1280,TA-1280-a,TA0038190758_PD1_1.500__1280,organoid,organoid,TA0038190758_PD1_1.500,PD1,1280,9,lhs,0.0603892561235907,0.06038921855733987,1.8148841905181934,1503.8163020218817,1103.0249189465587,921.4160048324322,299.676309519205,58.255361520095484,66.20414279186947,102.84223340490936,100.49801445112719,260.0984271459431,18.997349122640998,3.989975709094555,0.1402750577006433
group2_raw_reference__1280,TA-1280-b,TA0038190758_PD1_1.500__1280,organoid,organoid,TA0038190758_PD1_1.500,PD1,1280,4,lhs,0.058578190924259824,0.058578180413527275,2.302640467244434,1301.0227173900348,1588.8998647389901,686.5909052966527,196.13405917349644,127.87721001915845,226.0729317652472,190.4322105100483,125.59105869535878,87.22398898163925,7.656301096214495,7.252784315425036,-0.0774749422173846
group2_raw_reference__1280,bian-1280-b,人扁桃体_14_PD1_1.500__1280,tonsil,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,9,lhs,0.07650634925047847,0.07650634532937038,3.253703366793461,1581.7434009496974,1450.1118373200338,731.3447660469415,236.50829097552597,269.556852264645,20.36029533814364,195.8420758063783,59.604157473286485,116.35090438653086,3.4110414453458198,4.757263519707247,-0.40251410783375485
group2_raw_reference__1280,bian-1280-c,人扁桃体_14_PD1_1.500__1280,tonsil,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,7,lhs,0.0660672235739906,0.06606716458022935,2.439671458355785,655.7618058449036,1060.7700004197632,1275.278465526414,103.68931235878793,120.53426870218188,174.82326912093083,172.56101885596382,98.92799103769698,298.3045262672395,14.160503201455983,5.410072446563954,0.04268877808555205
group2_raw_reference__1280,bian-1280-d,人扁桃体_14_PD1_1.500__1280,tonsil,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,7,lhs,0.06119148917055034,0.061191535952821764,2.706992563535377,924.3694601134455,1331.7068545703996,705.2105145300046,286.61248036493737,177.95060467416215,179.0716067446942,86.97194233405853,95.18844318606513,236.47222178908723,5.39486255776064,4.549034018094512,0.14309891011146858
group2_raw_reference__1280,lei 2-1280-a,类器官2 ZX Cell 2__1280,organoid,organoid,类器官2 ZX Cell 2,none,1280,5,lhs,0.02898199559007329,0.028981969006483036,1.8202289777299436,786.1922972018757,1429.989380399534,1267.8052119230852,201.74521917990626,173.6615101851095,277.05136929909463,184.0004708745755,86.39753015127336,258.29474262455517,13.537756045315515,4.012261399481519,-0.018325571755315906
group2_raw_reference__1280,lei 2-1280-b,类器官2 ZX Cell 2__1280,organoid,organoid,类器官2 ZX Cell 2,none,1280,4,lhs,0.029797528713219053,0.02979749670660533,2.5055406706144567,1378.7694802859805,815.8429983655136,890.6521194996186,179.9759101225584,216.5631759462963,72.35261336591472,295.5855936573826,229.9822191523535,157.47642421648703,13.627079484763376,3.7292925058896,0.022614158779667548
