epoch,train_loss,val_loss
1,0.08348547667264938,0.05648423731327057
2,0.05857730656862259,0.03259330987930298
3,0.031888071447610855,0.02203735150396824
4,0.017323371022939682,0.01638493873178959
5,0.013778130523860455,0.01293350849300623
6,0.01103910431265831,0.010484155267477036
7,0.008376010693609715,0.008884823881089687
8,0.0072816419415175915,0.007793538738042116
9,0.004770473577082157,0.007090654689818621
10,0.004383537452667952,0.006643328815698624
