analysis_group,class_label,specimen_name,tune_wavenumber,n_samples,amp_mse_mean,phase_circular_mse_mean,wt_1_mean,wt_1_std,wt_1_cv,wt_2_mean,wt_2_std,wt_2_cv,wt_3_mean,wt_3_std,wt_3_cv,gap_1_mean,gap_1_std,gap_1_cv,gap_2_mean,gap_2_std,gap_2_cv,gap_3_mean,gap_3_std,gap_3_cv,gamma_1_mean,gamma_1_std,gamma_1_cv,gamma_2_mean,gamma_2_std,gamma_2_cv,gamma_3_mean,gamma_3_std,gamma_3_cv,eps_inf_mean,eps_inf_std,eps_inf_cv,gain_mean,gain_std,gain_cv,phase_shift_mean,phase_shift_std,phase_shift_cv
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,2,0.7460359698698769,5.692702584811537,917.9098324350844,57.13684745664045,0.06224668854939929,1088.16940029314,254.92896701612165,0.23427323626735333,1240.451738559861,178.90764573557271,0.1442278165064596,164.13193953034795,120.2307215702009,0.7325248328077243,233.01654418905858,6.952176450213841,0.02983554869080377,158.73677258647228,14.86521993755423,0.09364698358422205,129.38184061263587,0.23040010802054667,0.0017807762427228698,168.72866719770832,24.98548446591998,0.14808085003814056,103.35617403520087,91.22796074962098,0.8826561315023538,9.663596682222764,8.099164892136297,0.8381108142328086,1.3669098879015764,0.28581478644699865,0.20909555698277532,-1.877172112029581,0.2799300215883679,0.14912325742708674
人扁桃体_14_PD1_1.500__1280,tonsil,人扁桃体_14_PD1_1.500,1280,3,0.15317448564402894,4.010727436473782,1251.7837501951199,311.01592145836105,0.2484581872926513,1035.0568842103808,99.17915146770093,0.09582000079387333,1056.896218354286,401.51764168708104,0.37990261930210434,91.95675771701225,22.22105405925525,0.24164677625130998,250.6772047897244,38.000483551917625,0.15159130078172708,219.07678677449144,59.56251293710327,0.27187961723984777,106.30366823025325,25.799938697102686,0.242700361372226,29.454920046783162,9.582062290487707,0.3253127922946461,150.59244544891465,59.24253506124458,0.39339646076341467,12.896025278997726,2.285291767967966,0.17720900174704743,0.45249082621952047,0.40340552071459473,0.8915219677927078,0.21248282759773943,1.6922894711550052,7.964358393776502
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,2,0.8553975035706132,2.4082220389760023,1011.4824915213484,84.91333594895502,0.08394938781431527,1460.7468552596342,115.52771154278116,0.07908811244468249,968.6107106565408,273.3799646864851,0.2822392543009989,81.58600530805037,22.219535377234628,0.2723449357596958,159.1616311539923,51.10586704258588,0.32109413976744755,141.6603611555214,115.90815868448784,0.818211655898973,25.290428941289026,9.69227642136378,0.38323890986711695,170.00803490025805,83.47225178019646,0.4909900395252428,228.59013352632633,2.627433728980307,0.011494081955041027,8.470245235122226,4.2414910385359335,0.5007518573300446,1.4363394797155231,0.13823140190520167,0.09623866982351043,1.296077485925313,1.3984323396082903,1.0789727805665685
