sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
lei 1-1200-a,15,0.0719265801210602,0.9337861566188778,0.0867458440074196,1.1575543695754746,TA0038190758_PD1_1.500__1280,0.0203248191884443,3.830994667014709,2.2042478097107363,0.1000000000015714,0.7203695228810438,3.141592651269968,1280.6344707022636,1309.5841741808804,1485.6491905695766
lei 1-1200-b,12,0.0788491842155233,0.4357734403737557,0.0852477768799302,0.5309125402798963,TA0038190758_PD1_1.500__1280,0.0151985824766349,5.542465688200003,3.234089525466881,0.1000000000070511,0.7203695228810438,3.141592651269968,1283.6747729975705,1306.7659476932388,1358.2005238303348
lei 1-1200-e,11,0.060748332997691,0.3271539457511305,0.0680061130585302,0.4389871991814045,人扁桃体_14_PD1_1.500__1280,0.0165754367327149,5.133377045024282,3.276050646257204,0.1,0.7203695228810438,3.141592651269968,1282.4353899005866,1305.8581359415812,1362.0337937463073
lei 2-1280-a,5,0.0325527530931385,0.4921146370096318,0.0375657666995101,0.5713147193072639,人扁桃体_14_PD1_1.500__1280,0.0024597568284088,1.5699034669295846,1.343386114301948,0.1000000000014768,0.7203695228810438,3.141592651269968,690.0000000508458,1276.5674111412293,1310.19007458744
lei 2-1280-b,4,0.0561209011342607,0.5749132470064314,0.0633935513662286,0.6173822772962327,人扁桃体_14_PD1_1.500__1280,0.0032430650555696,1.511679840361837,0.7981460024754643,0.100000000000053,0.7203695228810438,3.141592651269968,690.0000000068106,1274.948599880376,1304.6379991831286
bian-1280-c,7,0.0199322223358951,0.3260627224556627,0.0225828343617051,0.3626296280073884,类器官2 ZX Cell 2__1280,0.0072843346578093,3.857558943204236,1.9765208438048707,0.1000000000002876,0.7203695228810438,3.141592651269968,690.0000000001942,898.9627534370201,1307.4547921375524
bian-1280-d,7,0.0313961644023785,0.2461990809810247,0.0384997414054689,0.2898802367375762,类器官2 ZX Cell 2__1280,0.0055715202713588,1.1137019428463617,1.1396160401760669,0.1000000000000001,0.7203695228810438,3.141592651269968,864.4101515610676,1003.0881939402312,1307.965813490449
