analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
TA0038190758_PD1_1.500__1280,2,0.00595271185949138,1.6453289589736908,0.5509123825029068,1285.9667603210182,1.8015514079042758,1333.5757026043118,1.5365564124665587,1487.5618045350639,0.7494687533143891
人扁桃体_14_PD1_1.500__1280,3,0.004474434604829756,1.4268405405402562,0.6395185848921893,1054.9604691738743,199.609335011778,1295.6576690142651,25.729786128171156,1412.7350673827711,57.68587353877297
类器官2 ZX Cell 2__1280,2,0.0013709280250617762,0.7209427960054091,0.2686909768260228,754.0956713565461,0.9619902122889086,952.1551100640013,1.1081693928664227,1443.179705404627,14.298700561953593
