sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,fit_space,complex_mse,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
lei 1-1200-a,15,0.0719265801210602,0.9337861566188778,0.0867458440074196,1.1575543695754746,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,2.962336348503789,0.0051569251308955,1.50482395030087,0.7674144650351816,0.1,0.2188532219987324,2.793700852291895,1284.6805534395448,1332.4342917822555,1486.8623060065825
lei 1-1200-b,12,0.0788491842155233,0.4357734403737557,0.0852477768799302,0.5309125402798963,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,1.1676479493003926,0.0037417822784642,0.5678580822048396,0.3349305418546068,0.1,0.2188532219987324,2.793700852291895,1287.2817377359945,1334.9275616803016,1488.5832826822473
lei 1-1200-e,11,0.060748332997691,0.3271539457511305,0.0680061130585302,0.4389871991814045,类器官1 ZX Cell 1__1200,offset,-1.3396047155062356,0.0,amp_phase,0.983789489043892,0.0051455196284008,0.4527778151439751,0.2300245231125092,0.1005523085236852,0.2188532219987324,2.793700852291895,1284.8821838255876,1324.3560878497326,1476.3295411013796
