analysis_group,class_label,specimen_name,tune_wavenumber,n_samples,eps_inf_mean,eps_inf_std,eps_inf_cv,eps_inf_min,eps_inf_max,eps_inf_boundary_hit_rate,center_1_mean,center_1_std,center_1_cv,center_1_min,center_1_max,center_1_boundary_hit_rate,center_2_mean,center_2_std,center_2_cv,center_2_min,center_2_max,center_2_boundary_hit_rate,center_3_mean,center_3_std,center_3_cv,center_3_min,center_3_max,center_3_boundary_hit_rate,gamma_1_mean,gamma_1_std,gamma_1_cv,gamma_1_min,gamma_1_max,gamma_1_boundary_hit_rate,gamma_2_mean,gamma_2_std,gamma_2_cv,gamma_2_min,gamma_2_max,gamma_2_boundary_hit_rate,gamma_3_mean,gamma_3_std,gamma_3_cv,gamma_3_min,gamma_3_max,gamma_3_boundary_hit_rate,strength_1_mean,strength_1_std,strength_1_cv,strength_1_min,strength_1_max,strength_1_boundary_hit_rate,strength_2_mean,strength_2_std,strength_2_cv,strength_2_min,strength_2_max,strength_2_boundary_hit_rate,strength_3_mean,strength_3_std,strength_3_cv,strength_3_min,strength_3_max,strength_3_boundary_hit_rate
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,2,0.15933951178434141,0.0539160253110509,0.3383719750797614,0.1054234864732905,0.2132555370953923,0.0,752.0702145934044,0.8018280652871113,0.0010661611771456826,751.2683865281174,752.8720426586916,0.0,948.5277745694642,1.4300530982218334,0.0015076554810120677,947.0977214712424,949.957827667686,0.0,1447.3977627432364,8.183645464136362,0.0056540404267490275,1439.2141172791,1455.5814082073728,0.0,48.56135760417172,0.27971837685137046,0.005760102078104488,48.28163922732035,48.84107598102309,0.0,155.64742968930207,0.7878942055671985,0.005062044436840108,154.85953548373487,156.43532389486927,0.0,299.99999999999994,0.0,0.0,299.99999999999994,299.99999999999994,1.0,0.29046767111953886,0.12168111564127805,0.41891448770139583,0.1687865554782608,0.4121487867608169,0.0,4.174477052139641,1.6301301335091096,0.39049924413243353,2.544346918630531,5.8046071856487504,0.0,2.1492805160788104,0.8224434336871799,0.38265988433528403,1.3268370823916305,2.97172394976599,0.0
人扁桃体_14_PD1_1.500__1280,tonsil,人扁桃体_14_PD1_1.500,1280,3,1.4278477083690904,1.759128612593858,1.232014172297079,0.1,3.913697895039064,0.3333333333333333,732.6089496965218,30.13616299392902,0.041135401098243034,690.0000000000001,754.7137584216423,0.3333333333333333,961.1408058182438,12.740490143148124,0.013255591757236656,951.237730257762,979.1279469394898,0.0,1498.1450276960186,77.3819540771868,0.05165184454551216,1433.2230781868784,1606.9002065499517,0.0,65.10950975004035,22.608360290986226,0.34723591650099733,46.98621984431151,96.98270232281088,0.0,143.44634059866098,7.076701537495677,0.049333440699578825,135.87605382642644,152.90048968382183,0.0,299.99999999999994,0.0,0.0,299.99999999999994,299.99999999999994,1.0,0.714879547832958,0.5184908243760253,0.7252841768197472,0.1924841786823035,1.4216963648079828,0.0,8.513488706763116,8.127860184127687,0.9547038193249684,2.3984663431645776,19.99999999999966,0.3333333333333333,5.020614649130857,4.52184422203838,0.9006555049629786,1.702519638726725,11.413930511642342,0.0
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,2,0.1,0.0,0.0,0.1,0.1,1.0,939.4642119799503,11.464806003581828,0.01220355800400249,927.9994059763684,950.929017983532,0.0,1280.8312302203926,1.4618108640787568,0.0011412985798505413,1279.3694193563138,1282.2930410844713,0.0,1379.621543710728,1.7391343733244184,0.0012605880078146055,1377.8824093374035,1381.3606780840523,0.0,299.99999999999994,0.0,0.0,299.99999999999994,299.99999999999994,1.0,37.36291466409159,0.48532768659240944,0.012989556381125446,36.87758697749918,37.848242350684,0.0,210.12072194693613,14.855298733272377,0.07069887536853153,195.26542321366375,224.9760206802085,0.0,19.999999999999993,9.057678187205881e-15,4.528839093602716e-16,19.999999999999982,20.0,1.0,4.0865741836085565,0.7155214373358523,0.1750907741270592,3.371052746272704,4.802095620944408,0.0,12.225757420078306,0.8698729053749608,0.07115083961557271,11.355884514703344,13.095630325453266,0.0
