analysis_group,class_label,specimen_name,tune_wavenumber,center_param,mean,std,cv,boundary_hit_rate,min,max,n_samples
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,center_1,752.0702145934044,0.8018280652871113,0.0010661611771456826,0.0,751.2683865281174,752.8720426586916,2
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,center_2,1280.8312302203926,1.4618108640787568,0.0011412985798505413,0.0,1279.3694193563138,1282.2930410844713,2
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,center_3,1379.621543710728,1.7391343733244184,0.0012605880078146055,0.0,1377.8824093374035,1381.3606780840523,2
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,center_2,948.5277745694642,1.4300530982218334,0.0015076554810120677,0.0,947.0977214712424,949.957827667686,2
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,center_3,1447.3977627432364,8.183645464136362,0.0056540404267490275,0.0,1439.2141172791,1455.5814082073728,2
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,center_1,939.4642119799503,11.464806003581828,0.01220355800400249,0.0,927.9994059763684,950.929017983532,2
人扁桃体_14_PD1_1.500__1280,tonsil,人扁桃体_14_PD1_1.500,1280,center_2,961.1408058182438,12.740490143148124,0.013255591757236656,0.0,951.237730257762,979.1279469394898,3
人扁桃体_14_PD1_1.500__1280,tonsil,人扁桃体_14_PD1_1.500,1280,center_3,1498.1450276960186,77.3819540771868,0.05165184454551216,0.0,1433.2230781868784,1606.9002065499517,3
