batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,reference_file,reference_mode,fit_space,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,phase_calibration_w0,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,complex_mse,complex_real_mse,complex_imag_mse,residual_l2,success,center_1,center_2,center_3,gamma_1,gamma_2,gamma_3,strength_1,strength_2,strength_3
group2_raw_reference__1280,group2_raw_reference,TA-1280-a,organoid,TA0038190758_PD1_1.500,PD1,1280,,none,amp_phase,offset,-0.34895295915859087,0.0,1504.0,TA0038190758_PD1_1.500__1280,266,0.19316159217760845,0.17791441222715104,3.1415926535897927,0.0,0.0011961272169551034,0.3160650361544244,0.03411653622410434,0.6957503185742137,0.35377299019168135,0.34197732838253225,0.1722286862177765,True,752.9963957850111,949.6297842487761,1453.6170239729367,48.07601284313045,154.76717827210956,299.99999999999994,0.17925254662469642,2.70271874689373,1.4059285246277
group2_raw_reference__1280,group2_raw_reference,TA-1280-b,organoid,TA0038190758_PD1_1.500,PD1,1280,,none,amp_phase,offset,-0.34895295915859087,0.0,1504.0,TA0038190758_PD1_1.500__1280,266,0.10038549104099831,0.17791441222715104,3.1415926535897927,0.0,0.0012474998982524403,0.3040266055523233,0.03867408361619073,0.6848964759301149,0.30919573520779636,0.37570074072231857,0.17060903535527647,True,751.4270600480808,946.9830177744095,1438.134679666532,48.39114237284403,156.3702857279971,299.99999999999994,0.5613217358437385,7.974148096606678,4.078338266240053
group2_raw_reference__1280,group2_raw_reference,bian-1280-b,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,amp_phase,offset,-0.34895295915859087,0.0,1504.0,人扁桃体_14_PD1_1.500__1280,266,4.273158260177007,0.17791441222715104,3.1415926535897927,0.0,0.005969705076198597,1.566449832703122,0.0302842745399172,1.3485022760867138,0.4046035813039209,0.943898694782793,0.79836705362152,True,690.0000000000001,981.1194649524391,1616.6831958976104,89.75121076861942,134.72155746066187,299.99999999999994,0.49369743139324934,2.368092273268155,1.652545502483579
group2_raw_reference__1280,group2_raw_reference,bian-1280-c,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,amp_phase,offset,-0.34895295915859087,0.0,1504.0,人扁桃体_14_PD1_1.500__1280,266,0.25846277107648086,0.17791441222715104,3.1415926535897927,0.0,0.002221045881395016,1.2091038038364155,0.02740461323558502,1.5816128548083777,0.5571666934873251,1.0244461613210523,0.32071473413953483,True,754.773344047607,952.9380093940466,1453.2852095303228,46.9080175582229,141.51395197206602,299.99999999999994,0.19880701371546453,3.242832476300445,2.0066641502541165
group2_raw_reference__1280,group2_raw_reference,bian-1280-d,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,,none,amp_phase,offset,-0.34895295915859087,0.0,1504.0,人扁桃体_14_PD1_1.500__1280,266,0.10000000000000066,0.17791441222715104,3.1415926535897927,0.0,0.0014767339205983873,0.39310020643897375,0.027339133455711553,0.6618284241113312,0.28829039296159914,0.37353803114973194,0.21021966994748412,True,753.2382242664698,951.3120691077909,1432.5794222753523,50.78306012916704,152.9349917819421,299.99999999999994,1.4022616019761454,19.999999999999996,11.40724288661493
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-a,organoid,类器官2 ZX Cell 2,none,1280,,none,amp_phase,offset,-0.34895295915859087,0.0,1504.0,类器官2 ZX Cell 2__1280,266,0.10000000000000002,0.17791441222715104,3.1415926535897927,0.0,0.0018410337122793101,0.9517067133268774,0.045415499464078926,1.082833468997111,0.48036502408737086,0.6024684449097403,0.38792723929657347,True,928.3748475085843,1282.2841686277498,1381.149221810621,299.99999999999994,36.86506547672381,224.81630833289313,19.999999999736406,3.3724338077245735,13.12558721857465
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-b,organoid,类器官2 ZX Cell 2,none,1280,,none,amp_phase,offset,-0.34895295915859087,0.0,1504.0,类器官2 ZX Cell 2__1280,266,0.10000000000000002,0.17791441222715104,3.1415926535897927,0.0,0.0027430966305503923,1.3515820215242313,0.054926878732398036,1.433438102277555,0.7206003052798542,0.7128377969977009,0.4740839772505513,True,951.4426310712239,1279.3698203433962,1377.7397887299962,299.99999999999994,37.84589844660253,195.22446597045726,19.99999999953491,4.807235089341138,11.387267892078277
