batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,residual_l2,success,center_1,center_2,gamma_1,gamma_2,strength_1,strength_2
group2_raw_reference__1200,group2_raw_reference,TA-1280-a,organoid,类器官1 ZX Cell 1,none,1200,类器官1 ZX Cell 1__1200,266,0.1000000000000348,0.13940515148632443,0.46619961321075254,0.0,0.00594532935639311,2.9554545668366052,0.18999197266069315,0.8673968335941296,True,690.0000000000247,923.3179964313699,299.9999999999893,159.23830280851664,19.999999999999684,14.170071566075128
group2_raw_reference__1200,group2_raw_reference,TA-1280-b,organoid,类器官1 ZX Cell 1,none,1200,类器官1 ZX Cell 1__1200,266,0.10000000000002887,0.13940515148632443,0.46619961321075254,0.0,0.005990675609324938,3.0434935063455457,0.19259815463322633,0.8592208388894974,True,690.0000000000178,922.8635594924187,299.99999999999284,163.01160086648648,19.999999999988326,14.570996776992315
group2_raw_reference__1200,group2_raw_reference,bian-1280-b,organoid,类器官1 ZX Cell 1,none,1200,类器官1 ZX Cell 1__1200,266,0.10000000000004297,0.13940515148632443,0.46619961321075254,0.0,0.012270076125716642,1.2411253732232055,0.22595583536937416,2.3234903943988057,True,690.000000000027,931.1259221255275,299.9999999999899,162.64448429757383,19.999999999996533,14.860390423975634
