sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,fit_space,complex_mse,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
TA-1280-a,9,0.0182303583590948,0.0891385569085072,0.0208208736543617,0.1033462249517461,TA0038190758_PD1_1.500__1280,slope,-0.2878047812850371,-0.0034117397039931,complex,1.2837721061058818,0.0365628720419855,1.0912653657906417,0.6898793830296034,10.897660018523968,0.0239597379606322,0.5974311266597159,948.7180274472372,869.0529336853356,1749.9999999981565
TA-1280-b,4,0.0231034080990406,0.0922410551401594,0.0268025262895694,0.1045848985296549,TA0038190758_PD1_1.500__1280,slope,-0.2878047812850371,-0.0034117397039931,complex,0.942193435268428,0.0239838593139133,1.0817750005052982,0.7336843373150119,16.254949687192305,0.0239597379606322,0.5974311266597159,739.3932472148754,949.6398144733464,1253.4525562468807
bian-1280-b,9,0.0256217628581394,0.7645614269321787,0.0297206442478175,0.8991653294175661,人扁桃体_14_PD1_1.500__1280,slope,-0.2878047812850371,-0.0034117397039931,complex,1.7704959111945933,0.061144922973454,5.029655789506204,1.5165646515446292,0.1,0.0239597379606322,0.5974311266597159,690.0000000000001,1423.1145854191634,1637.4223971557003
bian-1280-c,7,0.0199322223358951,0.3260627224556627,0.0225828343617051,0.3626296280073884,人扁桃体_14_PD1_1.500__1280,slope,-0.2878047812850371,-0.0034117397039931,complex,1.4107729444142785,0.0357896603761282,2.6971198657756665,1.09968100577062,14.725536139134944,0.0239597379606322,0.5974311266597159,920.2716142732294,1749.9999999999998,1649.67924555116
bian-1280-d,7,0.0313961644023785,0.2461990809810247,0.0384997414054689,0.2898802367375762,人扁桃体_14_PD1_1.500__1280,slope,-0.2878047812850371,-0.0034117397039931,complex,0.8605300509961228,0.0218866483942162,1.1817371803064256,0.8060477525678624,12.982802272952776,0.0239597379606322,0.5974311266597159,690.0034774652835,952.6073982281156,1209.0840260557047
lei 2-1280-a,5,0.0325527530931385,0.4921146370096318,0.0375657666995101,0.5713147193072639,类器官2 ZX Cell 2__1280,slope,-0.2878047812850371,-0.0034117397039931,complex,1.9465640648137448,0.0174457051281958,4.393432341136967,1.0322492761662805,0.1,0.0239597379606322,0.5974311266597159,1204.8167692536065,1317.3584535792588,1139.6777789988298
lei 2-1280-b,4,0.0561209011342607,0.5749132470064314,0.0633935513662286,0.6173822772962327,类器官2 ZX Cell 2__1280,slope,-0.2878047812850371,-0.0034117397039931,complex,2.112847254497112,0.0172312867847606,4.698626606357138,1.111872862021896,0.1,0.0239597379606322,0.5974311266597159,1181.5672746231292,1291.9837958372811,1345.1635302878728
