sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,fit_space,complex_mse,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
TA-1280-a,9,0.0182303583590948,0.0891385569085072,0.0208208736543617,0.1033462249517461,TA0038190758_PD1_1.500__1280,offset,-0.3489529591585908,0.0,amp_phase,0.6973552648983755,0.0011952631720811,0.3025596091439806,0.167145950357359,0.1000299059809822,0.1777530906062822,3.1415926535897927,753.3933872477813,948.5633360241908,1447.2140916492865
TA-1280-b,4,0.0231034080990406,0.0922410551401594,0.0268025262895694,0.1045848985296549,TA0038190758_PD1_1.500__1280,offset,-0.3489529591585908,0.0,amp_phase,0.6786680760370634,0.0012487464384762,0.2979995548715244,0.1678055216989151,0.1000000158238083,0.1777530906062822,3.1415926535897927,751.9594096593225,946.9782493844332,1435.3649218323112
bian-1280-b,9,0.0256217628581394,0.7645614269321787,0.0297206442478175,0.8991653294175661,人扁桃体_14_PD1_1.500__1280,offset,-0.3489529591585908,0.0,amp_phase,1.3068438373450173,0.005949735619453,1.5330738964739272,0.7817761089530454,4.811015740920704,0.1777530906062822,3.1415926535897927,690.0000000000001,983.6867630626764,1624.3072211409262
bian-1280-c,7,0.0199322223358951,0.3260627224556627,0.0225828343617051,0.3626296280073884,人扁桃体_14_PD1_1.500__1280,offset,-0.3489529591585908,0.0,amp_phase,1.5938264359861092,0.00225657953294,1.2213481991915245,0.3192712739851252,0.1989586129892327,0.1777530906062822,3.1415926535897927,754.9827950834788,952.6062095830162,1450.041417423546
bian-1280-d,7,0.0313961644023785,0.2461990809810247,0.0384997414054689,0.2898802367375762,人扁桃体_14_PD1_1.500__1280,offset,-0.3489529591585908,0.0,amp_phase,0.6548592867252309,0.0014908520199436,0.3891733441896751,0.1967131551932025,0.1000000000000006,0.1777530906062822,3.1415926535897927,753.8662664427026,951.5917644914546,1431.2004719292354
lei 2-1280-a,5,0.0325527530931385,0.4921146370096318,0.0375657666995101,0.5713147193072639,类器官2 ZX Cell 2__1280,offset,-0.3489529591585908,0.0,amp_phase,1.0637382506459625,0.0018412936051043,0.9382994732077228,0.4918922614344465,0.1,0.1777530906062822,3.1415926535897927,931.7823706105456,1282.0453520529436,1378.7112478023164
lei 2-1280-b,4,0.0561209011342607,0.5749132470064314,0.0633935513662286,0.6173822772962327,类器官2 ZX Cell 2__1280,offset,-0.3489529591585908,0.0,amp_phase,1.4331554753018707,0.0027620648169232,1.3517078870184407,0.472618627771062,0.1,0.1777530906062822,3.1415926535897927,953.262570746744,1279.3700052116071,1377.2338853952251
