analysis_group,class_label,specimen_name,tune_wavenumber,n_samples,eps_inf_mean,eps_inf_std,eps_inf_cv,eps_inf_min,eps_inf_max,eps_inf_boundary_hit_rate,center_1_mean,center_1_std,center_1_cv,center_1_min,center_1_max,center_1_boundary_hit_rate,center_2_mean,center_2_std,center_2_cv,center_2_min,center_2_max,center_2_boundary_hit_rate,center_3_mean,center_3_std,center_3_cv,center_3_min,center_3_max,center_3_boundary_hit_rate,gamma_1_mean,gamma_1_std,gamma_1_cv,gamma_1_min,gamma_1_max,gamma_1_boundary_hit_rate,gamma_2_mean,gamma_2_std,gamma_2_cv,gamma_2_min,gamma_2_max,gamma_2_boundary_hit_rate,gamma_3_mean,gamma_3_std,gamma_3_cv,gamma_3_min,gamma_3_max,gamma_3_boundary_hit_rate,strength_1_mean,strength_1_std,strength_1_cv,strength_1_min,strength_1_max,strength_1_boundary_hit_rate,strength_2_mean,strength_2_std,strength_2_cv,strength_2_min,strength_2_max,strength_2_boundary_hit_rate,strength_3_mean,strength_3_std,strength_3_cv,strength_3_min,strength_3_max,strength_3_boundary_hit_rate
类器官1 ZX Cell 1__1200,organoid,类器官1 ZX Cell 1,1200,3,11.536738621038,7.8416939326574795,0.6797149688697078,1.0898635609854586,19.98280655338391,0.0,1217.4847575258373,214.19605910452225,0.17593325729991857,921.0237427068536,1419.595480443767,0.0,1226.137415497822,177.23623813204176,0.14454842980228463,976.8434539305,1373.3324938808291,0.0,1495.338621500953,42.21680542409047,0.02823227115054056,1445.8841588113994,1549.0327318696932,0.0,114.54957116599553,128.7715936701693,1.1241560519119125,7.920048396249907,295.7150019271176,0.0,38.58108295098608,19.801336592522564,0.513239522531753,15.17746302804734,63.59988683572988,0.0,185.27287433384893,75.9113406074717,0.40972722467016026,78.64331864113149,249.37657422161763,0.0,0.6853362203572071,0.9692117776039557,1.4142135623553858,1.2067623740546388e-29,2.0560086610564574,0.6666666666666666,2.1684776846692766,2.1883261271076586,1.009153168869432,2.647862028658815e-13,5.164897286292088,0.3333333333333333,7.625466603108126,4.4991071721943685,0.5900107372262243,1.539966452940378,12.276931681561909,0.0
