analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
TA0038190758_PD1_1.500__1280,2,0.0012218135576037717,0.31004582085337384,0.1714188607865265,752.2117279165459,1.1096879415418222,948.3064010115928,1.8715465222418237,1445.8758518197344,10.947670647723687
人扁桃体_14_PD1_1.500__1280,3,0.0032224949593973335,1.0562179476595037,0.4431004859028463,732.6705227713591,36.96172727797495,961.7898478180922,16.7596686832988,1500.849275901095,100.84793092959984
类器官2 ZX Cell 2__1280,2,0.0022920651714148513,1.1516443674255543,0.4310056082735624,939.9087392899041,16.311386184086032,1280.8269944855729,2.060755434605686,1379.4445052703086,2.4108332513114625
