analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.004679441743291549,1.989667318265124,1.2004868911881157,1285.6422316686376,1.539921183294831,1330.7946765776794,6.041835365107005,1483.9633074651508,8.062694425076655
