analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.002504989237211876,1.7983245893611581,1.8145961295243305,753.8341442892275,110.563981166604,915.0863988275836,55.45785273845089,1434.6032850596528,229.7599431238161
