batch,sample_id,analysis_group,class_label,original_class_label,specimen_name,marker,tune_wavenumber,n_points,initial_source,initial_loss,amp_mse,phase_circular_mse,wt_1,wt_2,wt_3,gap_1,gap_2,gap_3,gamma_1,gamma_2,gamma_3,eps_inf,gain,phase_shift
group2_raw_reference__1200,lei 1-1200-a,类器官1 ZX Cell 1__1200,organoid,organoid,类器官1 ZX Cell 1,none,1200,15,lhs,0.08606912800945882,0.08606909015797616,1.5672595490291552,1333.7062320240552,1625.8271119246124,1338.4558819766887,72.76289420050101,74.41503621575103,59.52578416878486,33.831138723177645,291.3800221783478,291.29466620639135,6.7267243386671485,2.3234014481024636,-0.24975703083796308
group2_raw_reference__1200,lei 1-1200-b,类器官1 ZX Cell 1__1200,organoid,organoid,类器官1 ZX Cell 1,none,1200,12,lhs,0.07087424100232823,0.07087423164450955,3.6317541776481455,1351.1406816517783,1152.8446186048793,1232.0755227152613,131.8350526174477,245.86187616282498,267.5804436251469,214.2596900116249,222.5959736930868,277.57106831403775,10.456757563647471,4.041535435457424,-0.1887290539404698
group2_raw_reference__1200,lei 1-1200-e,类器官1 ZX Cell 1__1200,organoid,organoid,类器官1 ZX Cell 1,none,1200,11,lhs,0.08148437517020211,0.08148437893090217,2.0486415920284076,919.866250617175,686.1419861026436,1181.9770250328386,133.22133259963607,86.74818051237473,38.9092809907027,146.54201165426755,260.23533340700624,123.66849357712539,1.399546524058588,2.0164417448180703,-1.0396515407252105
