analysis_group,class_label,specimen_name,tune_wavenumber,center_param,mean,std,cv,boundary_hit_rate,min,max,n_samples
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,center_1,752.2117279165459,0.7846678684651921,0.0010431476130245154,0.0,751.4270600480808,752.9963957850111,2
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,center_2,1280.8269944855729,1.4571741421767683,0.001137682254083052,0.0,1279.3698203433962,1282.2841686277498,2
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,center_3,1379.4445052703086,1.7047165403123472,0.0012357992900760434,0.0,1377.7397887299962,1381.149221810621,2
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,center_2,948.3064010115928,1.3233832371831795,0.0013955228349945515,0.0,946.9830177744096,949.629784248776,2
TA0038190758_PD1_1.500__1280,organoid,TA0038190758_PD1_1.500,1280,center_3,1445.8758518197344,7.741172153202342,0.005353967384861943,0.0,1438.134679666532,1453.6170239729367,2
类器官2 ZX Cell 2__1280,organoid,类器官2 ZX Cell 2,1280,center_1,939.9087392899041,11.533891781319824,0.012271289008370751,0.0,928.3748475085844,951.442631071224,2
人扁桃体_14_PD1_1.500__1280,tonsil,人扁桃体_14_PD1_1.500,1280,center_2,961.7898478180922,13.68421217739501,0.014227860907909224,0.0,951.3120691077908,981.1194649524392,3
人扁桃体_14_PD1_1.500__1280,tonsil,人扁桃体_14_PD1_1.500,1280,center_3,1500.849275901095,82.3419907976537,0.05486359764421802,0.0,1432.5794222753525,1616.6831958976104,3
