sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,phase_calibration_mode,phase_calibration_phi0,phase_calibration_phi1,fit_space,complex_mse,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
lei 1-1200-a,15,0.0719265801210602,0.9337861566188778,0.0867458440074196,1.1575543695754746,类器官1 ZX Cell 1__1200,slope,-1.1730260212740882,-0.003728605639968,complex,1.3321943638293583,0.0370513007376732,0.5304867575325762,0.5817160639940961,15.982056176891565,0.079750653775855,0.3260566688837384,1283.0781753934475,1358.8307859643196,1749.9999999999998
lei 1-1200-b,12,0.0788491842155233,0.4357734403737557,0.0852477768799302,0.5309125402798963,类器官1 ZX Cell 1__1200,slope,-1.1730260212740882,-0.003728605639968,complex,1.304890853403731,0.0365079157240069,1.3636959784143063,1.1253214428537723,16.49840763201352,0.079750653775855,0.3260566688837384,1272.661347840899,1299.8203803028648,1110.3398211200654
lei 1-1200-e,11,0.060748332997691,0.3271539457511305,0.0680061130585302,0.4389871991814045,类器官1 ZX Cell 1__1200,slope,-1.1730260212740882,-0.003728605639968,complex,2.5997245725982943,0.0487319145379555,3.141368131202279,1.183823848243435,0.1,0.079750653775855,0.3260566688837384,837.776635951637,690.0000000000001,1639.964925803827
