analysis_group,class_label,specimen_name,tune_wavenumber,center_param,mean,std,cv,boundary_hit_rate,min,max,n_samples
类器官1 ZX Cell 1__1200,organoid,类器官1 ZX Cell 1,1200,center_2,925.7691593497722,3.79234393743153,0.004096425009551124,0.0,922.8635594924187,931.1259221255276,3
