sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
lei 1-1200-a,15,0.0719265801210602,0.9337861566188778,0.0867458440074196,1.1575543695754746,TA0038190758_PD1_1.500__1280,0.0074333873862572,2.182779486429949,0.7671375790493609,0.1,0.1862824295579748,2.292077162813504,1284.692871103833,1332.489193145381,1487.0318500973078
lei 1-1200-b,12,0.0788491842155233,0.4357734403737557,0.0852477768799302,0.5309125402798963,TA0038190758_PD1_1.500__1280,0.0044720363327254,1.1078784315174326,0.3346871859564526,0.1,0.1862824295579748,2.292077162813504,1287.2406495382036,1334.6622120632426,1488.09175897282
lei 1-1200-e,11,0.060748332997691,0.3271539457511305,0.0680061130585302,0.4389871991814045,人扁桃体_14_PD1_1.500__1280,0.0072768542033917,0.5763938250796299,1.0565438997508054,0.3135447453031598,0.1862824295579748,2.292077162813504,1285.0643356926385,1325.32021590463,1479.3160555338766
lei 2-1280-a,5,0.0325527530931385,0.4921146370096318,0.0375657666995101,0.5713147193072639,人扁桃体_14_PD1_1.500__1280,0.0025003348655625,1.587662427125571,0.3879258723133877,0.1,0.1862824295579748,2.292077162813504,928.3740405340988,1282.283062375222,1381.144284620376
lei 2-1280-b,4,0.0561209011342607,0.5749132470064314,0.0633935513662286,0.6173822772962327,人扁桃体_14_PD1_1.500__1280,0.0036461147455349,2.1164653694155677,0.4740859826123745,0.1,0.1862824295579748,2.292077162813504,951.4430312948856,1279.3697287629434,1377.7448619940608
bian-1280-c,7,0.0199322223358951,0.3260627224556627,0.0225828343617051,0.3626296280073884,类器官2 ZX Cell 2__1280,0.0016262665116125,0.7089598605553714,0.3207172910233303,0.2616754593040619,0.1862824295579748,2.292077162813504,754.7759011590907,952.9387041564006,1453.29041353414
bian-1280-d,7,0.0313961644023785,0.2461990809810247,0.0384997414054689,0.2898802367375762,类器官2 ZX Cell 2__1280,0.001115589538511,0.7329257314554468,0.2166646626287152,0.1,0.1862824295579748,2.292077162813504,753.4154415540015,951.371515971602,1433.0689972751136
