analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.01611435590524568,0.8286729785631826,0.6715545087781689,1217.4847575258373,262.3355248605532,1226.137415497822,217.06917367695644,1495.3386215009525,51.704815929691364
