analysis_group,n_samples,amp_mse_mean,phase_circular_mse_mean,residual_l2_mean,center_1_mean,center_1_std,center_2_mean,center_2_std,center_3_mean,center_3_std
类器官1 ZX Cell 1__1200,3,0.004681409012586878,0.8418199492165616,0.4441231766674325,1285.6148250003755,1.4471047834452517,1330.5726471040964,5.5261474300265965,1483.9250432634033,6.633941513122082
