sample_id,n_points,amp_abs_dev_mean,phase_abs_dev_mean,amp_std_mean,phase_std_mean,analysis_group,amp_mse,phase_circular_mse,residual_l2,eps_inf,gain,phase_shift,center_1,center_2,center_3
TA-1280-a,9,0.0182303583590948,0.0891385569085072,0.0208208736543617,0.1033462249517461,TA0038190758_PD1_1.500__1280,0.0011920769992653,0.3830860952630343,0.2091759838646086,0.243847511769822,0.1780637742321134,-3.1415924947947644,752.8666446874298,950.1291031700936,1456.3065503904331
TA-1280-b,4,0.0231034080990406,0.0922410551401594,0.0268025262895694,0.1045848985296549,TA0038190758_PD1_1.500__1280,0.0012440633642479,0.3983089091978034,0.2184894404637382,0.102421716309906,0.1780637742321134,-3.1415924947947644,751.2456013352311,947.1557286967673,1439.518071718907
bian-1280-b,9,0.0256217628581394,0.7645614269321787,0.0297206442478175,0.8991653294175661,人扁桃体_14_PD1_1.500__1280,0.0060603549097113,2.021895152262032,1.0368141167578535,3.905871834822479,0.1780637742321134,-3.1415924947947644,690.0000000001552,979.4331929656056,1609.152041286436
bian-1280-c,7,0.0199322223358951,0.3260627224556627,0.0225828343617051,0.3626296280073884,人扁桃体_14_PD1_1.500__1280,0.002220917704248,1.7397865899684783,0.8835947888016027,0.2675280964120492,0.1780637742321134,-3.1415924947947644,754.7006496493523,953.0804875911708,1454.510998883456
bian-1280-d,7,0.0313961644023785,0.2461990809810247,0.0384997414054689,0.2898802367375762,人扁桃体_14_PD1_1.500__1280,0.0014714444011503,0.4076423781246771,0.2174895784523323,0.1000000000000284,0.1780637742321134,-3.1415924947947644,753.0917282278903,951.2268542891532,1433.3467610721534
lei 2-1280-a,5,0.0325527530931385,0.4921146370096318,0.0375657666995101,0.5713147193072639,类器官2 ZX Cell 2__1280,0.0018368874312685,0.7627033304335955,0.4085653296592434,0.100000000000015,0.1780637742321134,-3.1415924947947644,927.923197350841,1282.2947291529551,1381.4028415958546
lei 2-1280-b,4,0.0561209011342607,0.5749132470064314,0.0633935513662286,0.6173822772962327,类器官2 ZX Cell 2__1280,0.0027376139161962,1.0013620853168648,0.5309155376735716,0.1000000000005072,0.1780637742321134,-3.1415924947947644,950.8315781502218,1279.3694009599778,1377.9121675783333
