epoch,train_loss,val_loss
1,0.11361579596996307,0.07489112764596939
2,0.0819954052567482,0.04697088524699211
3,0.05141371861100197,0.03329364210367203
4,0.032994046807289124,0.02513968013226986
5,0.031043710187077522,0.020410513505339622
6,0.022670991718769073,0.017211126163601875
7,0.022849220782518387,0.015277654863893986
8,0.020493824034929276,0.013871490955352783
9,0.018558356910943985,0.012797812931239605
10,0.01900162361562252,0.01212164293974638
