batch,dataset_name,sample_id,class_label,specimen_name,marker,tune_wavenumber,analysis_group,n_points,eps_inf,gain,phase_shift,amp_offset,amp_mse,phase_circular_mse,amp_relative_mse,residual_l2,success,center_1,center_2,gamma_1,gamma_2,strength_1,strength_2
group2_raw_reference__1280,group2_raw_reference,lei 1-1200-a,organoid,TA0038190758_PD1_1.500,PD1,1280,TA0038190758_PD1_1.500__1280,266,0.10000000000060794,0.16179067041394615,-2.9229776827629808,0.0,0.011794586993990643,4.769106676955099,0.17718144985553136,2.1636045747312354,True,1290.6562839419337,1442.1495242034996,36.804553974762506,299.99999999985,4.087456985867457,19.9999999999807
group2_raw_reference__1280,group2_raw_reference,lei 1-1200-b,organoid,TA0038190758_PD1_1.500,PD1,1280,TA0038190758_PD1_1.500__1280,266,0.10000000000050889,0.16179067041394615,-2.9229776827629808,0.0,0.007564287284960056,3.641323755980254,0.12731031902561896,1.536570165388883,True,1300.522944132119,1456.1775810100737,46.15922913382822,299.99999999985,3.8693168199107797,19.999999999977053
group2_raw_reference__1280,group2_raw_reference,lei 1-1200-e,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,人扁桃体_14_PD1_1.500__1280,266,0.10000000000050001,0.16179067041394615,-2.9229776827629808,0.0,0.011331244663864015,2.7567789962194347,0.13267268508067487,1.1853775322383806,True,1293.6125763469436,1450.6523566227524,36.74896345368762,299.9999999998247,3.142283684427621,19.999999999906706
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-a,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,人扁桃体_14_PD1_1.500__1280,266,1.2620071439566232,0.16179067041394615,-2.9229776827629808,0.0,0.002945169767533264,1.1654475326181228,0.12395402207451571,0.7989139549351846,True,1308.0907349866068,1470.5992671672407,47.46143665812684,299.99999999985,0.1517119733715847,0.9668288218191858
group2_raw_reference__1280,group2_raw_reference,lei 2-1280-b,tonsil,人扁桃体_14_PD1_1.500,PD1,1280,人扁桃体_14_PD1_1.500__1280,266,0.8739794740886302,0.16179067041394615,-2.9229776827629808,0.0,0.004137261970549044,1.284284951196673,0.13932880906824457,0.8967334747251344,True,1289.3536355224624,1422.9153877494837,34.04107439023697,299.9999999998465,0.20922414179807733,1.2945884389452933
group2_raw_reference__1280,group2_raw_reference,bian-1280-c,organoid,类器官2 ZX Cell 2,none,1280,类器官2 ZX Cell 2__1280,266,0.10000000000001628,0.16179067041394615,-2.9229776827629808,0.0,0.009066916953777256,4.429880840093278,0.19718216321845758,1.9261687578144657,True,690.0000000000098,926.0967804006078,299.99999999999613,152.5132547372396,19.99999999999667,13.742431074680896
group2_raw_reference__1280,group2_raw_reference,bian-1280-d,organoid,类器官2 ZX Cell 2,none,1280,类器官2 ZX Cell 2__1280,266,0.10000000000000002,0.16179067041394615,-2.9229776827629808,0.0,0.007969009010399649,1.7921884483719266,0.19095854374209328,0.7628020445376706,True,690.0000000000001,927.4065756876607,299.99999999999994,170.12798285474858,19.999999999999996,15.306150199129528
